
Utah (PST) SNOTEL Site Beaver Dams - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Oct 06 11:56:50 GMT-08:00 2017. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,
329,2009-07-21,,     0.0,
329,2009-07-22,,     0.0,
329,2009-07-23,,     0.0,
329,2009-07-24,,     0.0,
329,2009-07-25,,     0.0,
329,2009-07-26,,     0.0,
329,2009-07-27,,     0.0,
329,2009-07-28,,     0.0,
329,2009-07-29,,     0.0,
329,2009-07-30,,     0.0,
329,2009-07-31,,     0.0,
329,2009-08-01,,     0.0,
329,2009-08-02,,     0.0,
329,2009-08-03,,     0.0,
329,2009-08-04,,     0.0,
329,2009-08-05,,     0.0,
329,2009-08-06,,     0.0,
329,2009-08-07,,     0.0,
329,2009-08-08,,     0.0,
329,2009-08-09,,     0.0,
329,2009-08-10,,     0.0,
329,2009-08-11,,     0.0,
329,2009-08-12,,     0.0,
329,2009-08-13,,     0.0,
329,2009-08-14,,     0.0,
329,2009-08-15,,     0.0,
329,2009-08-16,,     0.0,
329,2009-08-17,,     0.0,
329,2009-08-18,,     0.0,
329,2009-08-19,,     0.0,
329,2009-08-20,,     0.0,
329,2009-08-21,,     0.0,
329,2009-08-22,,     0.0,
329,2009-08-23,,     0.0,
329,2009-08-24,,     0.0,
329,2009-08-25,,     0.0,
329,2009-08-26,,     0.0,
329,2009-08-27,,     0.0,
329,2009-08-28,,     0.0,
329,2009-08-29,,     0.0,
329,2009-08-30,,     0.0,
329,2009-08-31,,     0.0,
329,2009-09-01,,     0.0,
329,2009-09-02,,     0.0,
329,2009-09-03,,     0.0,
329,2009-09-04,,     0.0,
329,2009-09-05,,     0.0,
329,2009-09-06,,     0.0,
329,2009-09-07,,     0.0,
329,2009-09-08,,     0.0,
329,2009-09-09,,     0.0,
329,2009-09-10,,     0.0,
329,2009-09-11,,     0.0,
329,2009-09-12,,     0.0,
329,2009-09-13,,     0.0,
329,2009-09-14,,     0.0,
329,2009-09-15,,     0.0,
329,2009-09-16,,     0.0,
329,2009-09-17,,     0.0,
329,2009-09-18,,     0.0,
329,2009-09-19,,     0.0,
329,2009-09-20,,     0.0,
329,2009-09-21,,     0.0,
329,2009-09-22,,     0.0,
329,2009-09-23,,     0.0,
329,2009-09-24,,     0.0,
329,2009-09-25,,     0.0,
329,2009-09-26,,     0.0,
329,2009-09-27,,     0.0,
329,2009-09-28,,     0.0,
329,2009-09-29,,     0.0,
329,2009-09-30,,     0.0,
329,2009-09-30,23:59,-99.9,




