
Washington (PST) SNOTEL Site Wells Creek - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Oct 06 11:46:22 GMT-08:00 2017. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,
909,2006-03-15,,    34.4,
909,2006-03-16,,    34.5,
909,2006-03-17,,    34.5,
909,2006-03-18,,    34.3,
909,2006-03-19,,    33.5,
909,2006-03-20,,    32.5,
909,2006-03-21,,    31.8,
909,2006-03-22,,    31.9,
909,2006-03-23,,    32.6,
909,2006-03-24,,    31.6,
909,2006-03-25,,    31.4,
909,2006-03-26,,    31.0,
909,2006-03-27,,    30.6,
909,2006-03-28,,    30.6,
909,2006-03-29,,    30.5,
909,2006-03-30,,    29.9,
909,2006-03-31,,    29.5,
909,2006-04-01,,    29.3,
909,2006-04-02,,    29.7,
909,2006-04-03,,    29.1,
909,2006-04-04,,    31.5,
909,2006-04-05,,    31.2,
909,2006-04-06,,    30.6,
909,2006-04-07,,    30.4,
909,2006-04-08,,    29.8,
909,2006-04-09,,    29.5,
909,2006-04-10,,    29.2,
909,2006-04-11,,    29.0,
909,2006-04-12,,    28.5,
909,2006-04-13,,    29.6,
909,2006-04-14,,    31.1,
909,2006-04-15,,    36.2,
909,2006-04-16,,    37.3,
909,2006-04-17,,    34.9,
909,2006-04-18,,    33.6,
909,2006-04-19,,    33.0,
909,2006-04-20,,    31.9,
909,2006-04-21,,    30.8,
909,2006-04-22,,    30.5,
909,2006-04-23,,    30.1,
909,2006-04-24,,    29.5,
909,2006-04-25,,    28.7,
909,2006-04-26,,    28.3,
909,2006-04-27,,    28.1,
909,2006-04-28,,    27.8,
909,2006-04-29,,    26.8,
909,2006-04-30,,    26.6,
909,2006-05-01,,    26.6,
909,2006-05-02,,    26.8,
909,2006-05-03,,    26.3,
909,2006-05-04,,    25.8,
909,2006-05-05,,    26.6,
909,2006-05-06,,    25.9,
909,2006-05-07,,    25.9,
909,2006-05-08,,    25.7,
909,2006-05-09,,    26.1,
909,2006-05-10,,    25.7,
909,2006-05-11,,    25.0,
909,2006-05-12,,    24.5,
909,2006-05-13,,    24.2,
909,2006-05-14,,    23.5,
909,2006-05-15,,    22.4,
909,2006-05-16,,    21.0,
909,2006-05-17,,    19.4,
909,2006-05-18,,    17.8,
909,2006-05-19,,    16.7,
909,2006-05-20,,    15.9,
909,2006-05-21,,    15.6,
909,2006-05-22,,    15.0,
909,2006-05-23,,    14.3,
909,2006-05-24,,    13.7,
909,2006-05-25,,    13.4,
909,2006-05-26,,    13.1,
909,2006-05-27,,    13.1,
909,2006-05-28,,    12.7,
909,2006-05-29,,    12.4,
909,2006-05-30,,    11.7,
909,2006-05-31,,    11.0,
909,2006-06-01,,     9.8,
909,2006-06-02,,    17.8,
909,2006-06-03,,    15.6,
909,2006-06-04,,    13.7,
909,2006-06-05,,    12.0,
909,2006-06-06,,    10.4,
909,2006-06-07,,     8.6,
909,2006-06-08,,     7.1,
909,2006-06-09,,     5.7,
909,2006-06-10,,     4.3,
909,2006-06-11,,     3.1,
909,2006-06-12,,     1.7,
909,2006-06-13,,     0.6,
909,2006-06-14,,     0.0,
909,2006-06-15,,     0.0,
909,2006-06-16,,     0.0,
909,2006-06-17,,     0.0,
909,2006-06-18,,     0.0,
909,2006-06-19,,     0.0,
909,2006-06-20,,     0.0,
909,2006-06-21,,     0.0,
909,2006-06-22,,     0.0,
909,2006-06-23,,     0.0,
909,2006-06-24,,     0.0,
909,2006-06-25,,     0.0,
909,2006-06-26,,     0.0,
909,2006-06-27,,     0.0,
909,2006-06-28,,     0.0,
909,2006-06-29,,     0.0,
909,2006-06-30,,     0.0,
909,2006-07-01,,     0.0,
909,2006-07-02,,     0.0,
909,2006-07-03,,     0.0,
909,2006-07-04,,     0.0,
909,2006-07-05,,     0.0,
909,2006-07-06,,     0.0,
909,2006-07-07,,     0.0,
909,2006-07-08,,     0.0,
909,2006-07-09,,     0.0,
909,2006-07-10,,     0.0,
909,2006-07-11,,     0.0,
909,2006-07-12,,     0.0,
909,2006-07-13,,     0.0,
909,2006-07-14,,     0.0,
909,2006-07-15,,     0.0,
909,2006-07-16,,     0.0,
909,2006-07-17,,     0.0,
909,2006-07-18,,     0.0,
909,2006-07-19,,     0.0,
909,2006-07-20,,     0.0,
909,2006-07-21,,     0.0,
909,2006-07-22,,     0.0,
909,2006-07-23,,     0.0,
909,2006-07-24,,     0.0,
909,2006-07-25,,     0.0,
909,2006-07-26,,     0.0,
909,2006-07-27,,     0.0,
909,2006-07-28,,     0.0,
909,2006-07-29,,     0.0,
909,2006-07-30,,     0.0,
909,2006-07-31,,     0.0,
909,2006-08-01,,     0.0,
909,2006-08-02,,     0.0,
909,2006-08-03,,     0.0,
909,2006-08-04,,     0.0,
909,2006-08-05,,     0.0,
909,2006-08-06,,     0.0,
909,2006-08-07,,     0.0,
909,2006-08-08,,     0.0,
909,2006-08-09,,     0.0,
909,2006-08-10,,     0.0,
909,2006-08-11,,     0.0,
909,2006-08-12,,     0.0,
909,2006-08-13,,     0.0,
909,2006-08-14,,     0.0,
909,2006-08-15,,     0.0,
909,2006-08-16,,     0.0,
909,2006-08-17,,     0.0,
909,2006-08-18,,     0.0,
909,2006-08-19,,     0.0,
909,2006-08-20,,     0.0,
909,2006-08-21,,     0.0,
909,2006-08-22,,     0.0,
909,2006-08-23,,     0.0,
909,2006-08-24,,     0.0,
909,2006-08-25,,     0.0,
909,2006-08-26,,     0.0,
909,2006-08-27,,     0.0,
909,2006-08-28,,     0.0,
909,2006-08-29,,     0.0,
909,2006-08-30,,     0.0,
909,2006-08-31,,     0.0,
909,2006-09-01,,     0.0,
909,2006-09-02,,     0.0,
909,2006-09-03,,     0.0,
909,2006-09-04,,     0.0,
909,2006-09-05,,     0.0,
909,2006-09-06,,     0.0,
909,2006-09-07,,     0.0,
909,2006-09-08,,     0.0,
909,2006-09-09,,     0.0,
909,2006-09-10,,     0.0,
909,2006-09-11,,     0.0,
909,2006-09-12,,     0.0,
909,2006-09-13,,     0.0,
909,2006-09-14,,     0.0,
909,2006-09-15,,     0.0,
909,2006-09-16,,     0.0,
909,2006-09-17,,     0.0,
909,2006-09-18,,     0.0,
909,2006-09-19,,     0.0,
909,2006-09-20,,     0.0,
909,2006-09-21,,     0.0,
909,2006-09-22,,     0.0,
909,2006-09-23,,     0.0,
909,2006-09-24,,     0.0,
909,2006-09-25,,     0.0,
909,2006-09-26,,     0.0,
909,2006-09-27,,     0.0,
909,2006-09-28,,     0.0,
909,2006-09-29,,     0.0,
909,2006-09-30,,     0.0,
